platform,app_id,country,app_name,userName,rating,title,review,date,isEdited
app_store,1531627344,us,LegitApp Authentication,ambermoon82,1,Gave me a false replica result,"I 100% bought my Jordan 1 Travis Scott Canary from Snkrs. Went to sell them and the buyer got replica results from this app. Me knowing my shoes are legit paid the $5 to get results in under 10 min because I was literally right there about to sell them to get a result. Eveything came back legit except the label. So I have real shoes, real top and real bottom box but the label is fake. Wow. So I emailed them and they kept telling me to get a refund from the reseller or consignment shop. Snkrs is neither of those. I so wish I could post the ss of the interaction with them because it’s absolutely no help once they say your shoe is a replica, no refund and no response as to what was wrong with the label. They aren’t always Legit. So I missed out on $475 because they said I had a fake label. Wow 1st and last time using this app. I will NEVER use this app again.",2024-08-21T14:37:54-07:00,
app_store,1531627344,us,LegitApp Authentication,awesomeguy1119,1,Way to fast,"So I sent some pictures of some Jordan 11s that I know are real, I just wanted to send them in cause I’m gonna sell them, they said they came back as replicas because of exterior inner. After looking at that, and looking at other replicas, they all said “exterior inner”. After I noticed that I looked at the real pairs and mine looked no different then the real pairs. So that means y’all just see one little tiny mistake in stitching prolly because someone would wear the shoes and just say they are fake even though they look exactly the same as the real shoes. THIS MAKES NO SENSE. Please don’t rush while legit checking shoes because people are gonna put in real shoes and y’all will say they are fake. I saw another review saying he put in real air forces and y’all called them fake. You guys need to fix your system and actually look at shoes and not rush through them. ACTUALLY LEGIT CHECK THE SHOES!!!!",2024-07-25T20:31:48-07:00,
app_store,1531627344,us,LegitApp Authentication,Honestyisthepolicy3,1,Waste of time and money,"I submitted an item with detailed pictures as required and additional detailed photos. My items was determined to be inconclusive by one of their 8 year veteran authenticator. No explanation why. 
Keep in mind this a brand that they say they specialize in.. 

After reviewing their past authentications i have yet to find where they have actually authenticated a real Essentials Fear of God hoodie. They have only ever reported fakes and they were obviously fake. 

I decided to give them a shot and see what they could come back with but I’m sure myself my item is legit. (Thrifted)

If you just look at your item and feel it and it have some doubt it’s fake…. It’s fake. 

Overall you have the item in your hands and  your opinion of the item is much more valid than someone looking at pictures that probably used google image like you. 

Legit app did refund me my tokens but it’s useless to me because I don’t think I’d use their service again due to it’s a waste of two people’s time.",2024-06-20T03:12:53-07:00,
app_store,1531627344,us,LegitApp Authentication,😴😴😕,1,STEER CLEAR OF THIS APP,"I wish i could give this app a 0 star. I just began using LEGIT APP to check my Jordans. While using their app, you have to buy tokens for the legit checks. I did, but unbeknownst to me which is stated nowhere on their app description or in their purchase is that they also charge your bank an international fee of -$0.12. So, every time I use them, I get an extra charge as well. I’ve emailed this company and they “say” they don’t “handle” international charges yet my bank says otherwise. They’re extremely rude too, and won’t refund me!  SCAM of a company!! I do not recommend this service to any customers nor do I think they give accurate legit checks",2024-06-05T00:38:54-07:00,
app_store,1531627344,us,LegitApp Authentication,morticianoflove,1,Legit app & Company,Scam. Tested authentic direct from adidas yeezy. Told was fake. Tested fakes and authentic and I don’t know why but it’s def not 100% right. Not even 69%,2024-05-31T00:33:19-07:00,
app_store,1531627344,us,LegitApp Authentication,donabeme,1,Just horrible.,App cost money when theres websites that do it for free also has alot of bugs and asked to see my location for some reason do NOT recommend using this app.,2024-04-06T21:20:21-07:00,
app_store,1531627344,us,LegitApp Authentication,Zig2242,1,Trash,I have 100% legit shoes from Nike and the app say they replica not reliable,2024-03-05T13:01:28-07:00,
app_store,1531627344,us,LegitApp Authentication,grdkglgb!!!,1,Can’t trust this app,I wanted to check how reliable is this app to use in my future purchases. And I put it to the test with some shoes that I have already authenticated through eBay which as everyone knows you have to send the sneakers physically to an authenticator. I run the test and came out as replicas! lol! Don’t trust this app at all man. It’s not the same to see a shoe physically than just see it in photos…,2024-02-28T20:22:49-07:00,
app_store,1531627344,us,LegitApp Authentication,Mattybgoliath,1,No help at all,I provided them so many pictures of what they asked and if they STILL ask for more. I wasted money on tokens and they provided no answer to the photos I gave them. WASTE OF MONEY DO NOT TRUST THESE GUYS.,2023-11-16T07:07:56-07:00,
app_store,1531627344,us,LegitApp Authentication,Onlytellsthetruth,1,APP CALLS OUT FALSE REPLICAS!,"I recently had purchased a pair of Jordan 5’s and were unsure about the authenticity of the pair. I decided to run them through a Legit Check using this app. This is usually my go-to application for authenticating shoes, however, it never will be again. The app marked the shoes as Replicas. I then went on to using a different apps and the shoes came back as Authentic on both besides this one. Afterwards. I asked Legit App’s customer service team nicely if they could redo the authentication. They decided NOT to redo it and to NOT refund me for the incorrect results as well. Mind you, it only costed $3-$5 for authentication process. The amount of GREED this company has to have for them to NOT reason with their customers to come up with a better solution is absurd. If I had the ability to upload screenshots as proof, I would’ve surely done so without hesitation. They disabled my account after calling them out on it. DO NOT USE THIS APP! TERRIBLE EXPERIENCE!!",2023-10-18T11:13:00-07:00,
app_store,1531627344,us,LegitApp Authentication,Toxvehiii,1,Idiots,Idiots who made idiots believe in them.,2023-08-29T16:43:20-07:00,
app_store,1531627344,us,LegitApp Authentication,SA1199Q,1,"Unprofessional team, not to be trusted","I had a Chanel bag which I made an authentication on this app and it is fake where they told me that it’s authentic. I went to the Chanel store in person and they confirmed instantly that it’s fake. And now I am stuck in a dispute with the seller to get my money back. Just because I trusted this app when they told me that it’s authentic, which it happened to be otherwise !!!! very much disappointed in their services, and just because of them I am fighting to get my money back from the seller.. I would not ever ever recommend this application. It is always best to do authentications face to face via trusted Resources.",2023-08-12T21:24:15-07:00,
app_store,1531627344,us,LegitApp Authentication,gtrsinthesky,1,Legit App,"I have used this app and has worked quite well, unfortunately I have legit checked shoes with it that have come back as replicas when they aren't, I seem to not be the only person with this issue looking at the other reviews and authentications, they usually blame it on the inner stitching and Exterior Inner, not only that but they think if one small thing about the shoe is wrong then automatically the whole shoe is fake. Until this issue is resolved I will Delete or Edit my review.",2023-02-04T21:14:35-07:00,
app_store,1531627344,us,LegitApp Authentication,Bad business 23,1,Bad business,Got some shoes from NIKE SNEAKERS and the app said they where fakes. I don’t understand how you can have a fake shoe and I brought it from the company who makes them. This is a bad app,2023-01-31T07:00:26-07:00,
app_store,1531627344,us,LegitApp Authentication,trasshhhappfurobinhood,1,FAKE REVIEWS,Watch out for this app yall. It is not legitimate,2023-01-28T13:08:52-07:00,
app_store,1531627344,us,LegitApp Authentication,cjbrenner,1,Trying to keep players out of the game - waste of time,I used said app to get authentications on a pair of Jordan 1’s and it failed due to supposedly interior stitching. I then sent in photos for a pair of Jordan Muslins for which I had a receipt. Same exact stitching as the Jordan 1’s called replicas but passed every other check with flying colors. Asked for help and they kept the replica decision - even with a receipt. I wouldnt trust this place after that much proof in hand. They obviously are incorrect and a waste of time.,2023-01-19T13:37:07-07:00,
app_store,1531627344,us,LegitApp Authentication,jjdhnda,1,And a,I was buying coins to legit check my shoes for 3$ the next day the bank called and said that there was 400 dollars taken out of my bank account,2023-01-08T07:06:04-07:00,
app_store,1531627344,us,LegitApp Authentication,is see ew see e,1,Trash,App fails to upload all images.,2022-12-17T21:43:39-07:00,
app_store,1531627344,us,LegitApp Authentication,user198482,1,Over price,They make you pay to get your shoes legit checked. I’m not paying more than what I paid for my shoes.,2022-12-03T16:41:21-07:00,
app_store,1531627344,us,LegitApp Authentication,Ceatingisforignorants,1,App is a scam,This app is ran by resellers that sell fakes thru stockx and goat etc. do not trust this app. They are giving fake shoes passes as soon as they see the goat or stockx tags,2022-12-01T17:00:14-07:00,
app_store,1531627344,us,LegitApp Authentication,BAHO BUTHOLE,1,L,You have to take out the soles for the shoes why can’t it just be quick. Also when I’m doing deals I don’t want to wait this long for results,2022-11-06T16:22:03-07:00,
app_store,1531627344,us,LegitApp Authentication,sky966,1,Bugs,"I can’t see my orders, it show nothing.",2022-09-20T23:50:26-07:00,
app_store,1531627344,us,LegitApp Authentication,Tybuckz24,1,Legit app,Lol they was saying my 8s was fake and I literally ordered them off flight club and got them checked in hand at sneaker con. What a joke 😂,2022-09-16T06:26:56-07:00,
app_store,1531627344,us,LegitApp Authentication,somayahhooti,1,Very bad,I take my bag from boutique by myself your app said is fake ? So you means boutique sale me fake bag ? I use this app to check if they really knows but they need more experience like this your app make problem for people !!!!!,2022-08-04T08:30:17-07:00,
app_store,1531627344,us,LegitApp Authentication,booohgfgj,1,Bad app,Did multiple checks on different shoes from stockx and got different reasons for replicas 3 times.,2022-07-29T22:35:17-07:00,
app_store,1531627344,us,LegitApp Authentication,beast41921,1,Trash,Completely trash did it multiple times and got back different results Everytime save your money,2022-07-29T22:35:10-07:00,
app_store,1531627344,us,LegitApp Authentication,ppp68845999,1,Bad checking,"Paid for the less than 30 minute review, and within ten minutes they came back. I’ve done every check myself and have had them come back legit on check check, they said the interior stitching was wrong which seems to always be the problem.",2022-07-07T13:32:40-07:00,
app_store,1531627344,us,LegitApp Authentication,m2 enterprises,1,"Ridiculous requests, not necessary for legit checks",The repetition regarding asking for me to blow a hair dryer on 4 figure shoes to remove the insole for them to see the interior stitching is shameful. They authenticatiors do not respond either.,2022-07-01T20:39:44-07:00,
app_store,1531627344,us,LegitApp Authentication,nonya716,1,SCAM,App is a scam ran by BOTS don’t waste your money or TIME using this app,2022-06-06T10:57:03-07:00,
app_store,1531627344,us,LegitApp Authentication,tiktoklover12,1,SCAMMERS!!!,"Horrible, I legit checked the same shoe on two different devices and one came back as replica and one came back as authentic!",2022-05-11T15:09:39-07:00,
app_store,1531627344,us,LegitApp Authentication,Moehoj,1,User beware results are changed,"Results are changed after initial results are given. When no valid reasoning why, they did it to me, and gave to different answers why results were given in the first place, then changed the results hours later.",2022-05-05T07:45:41-07:00,
app_store,1531627344,us,LegitApp Authentication,Me#243,1,Horrible app,"Every single pair of shoes that gets tagged as “replica” is given the same reason of failing due to “interior sewing and inside label”. I knew they use the same for every pair because there was a pair of yeezy foam runners that are made of a single piece of solid foam like crocs and they failed for the same reason saying “interior sewing and inside label”. I’ve also submitted 4 pairs of shoes myself, from Jordan’s to nikes to adidas and 3/4 failed again for the same reason even thought I’ve gotten all the shoes directly from the Nike and adidas. 100% unreliable app, you can get better results and more feedback on sub reddits",2022-04-24T12:30:40-07:00,
app_store,1531627344,us,LegitApp Authentication,Tehmperrrddered,1,Horrible same reason on every shoe,I decided to use this app first to see the accuracy. I knew my shoes weren’t reps because I have proof of purchase from retail store. They got verified by eBay and goat. Also taken to flight club to have a side by side comparison with there pair and was told it was legit. Legit check and legit marker said they where authentic also. Looked at the other reps on there app and it’s the same reason for every shoe half the time and that would be interior sewing. Tbh you can’t check something unless you have a pair in hand with you. I gave it a 2 just cause the check is fast and I feel like that’s the problem. To top that off I bought a pair of white air forces from footlocker to go out of my way and see how accurate they are and they said the air forces where reps 💀💀💀,2022-04-22T18:44:20-07:00,
app_store,1531627344,us,LegitApp Authentication,kentrell boiiii,1,wrong,i have authenticity of the shoe being real and this app said they were fake,2022-04-09T20:27:57-07:00,
app_store,1531627344,us,LegitApp Authentication,Sainttman,1,Couldn't even register,Received a error message when I tried to register.,2022-02-24T08:48:31-07:00,
app_store,1531627344,us,LegitApp Authentication,brandon373838,1,Account,How do you expect me to use your app if I can’t even make an account.,2022-02-24T04:36:26-07:00,
app_store,1531627344,us,LegitApp Authentication,waste of time 2020-21,1,Need Experienced Knowledgeable Authenticators,"Purchased a pair of kicks from Stock X, 100% authentic. Took them to many sneaker shops to get their word is was authentic and it sure was. 

So I decided to test the accuracy of this app. So I submitted the kicks for a legit check. And The staff on this app marked my sneakers as replica. Did it 3 times just to make sure and each time they gave 3 different separate reasons why they were replica. 

This app is a fraud LOL . Don’t spend your money or time with this app. They just want your money.",2021-03-11T20:16:35-07:00,
app_store,1531627344,us,LegitApp Authentication,ghoodbhabie,1,DO not use legit app!!!!!,"The authenticator on the app #14, #12930 are terrible legit checkers. they would ask for more submits of pics of the shoe. Total trash. They are also the rude legit checkers. The 30 minute legit check is pointless since it takes them 5 hours to do so. A better alternative is CHECK CHECK",2021-01-28T14:16:33-07:00,
app_store,1531627344,es,LegitApp Authentication,Martato7,5,Amazing!!,"Honestly amazing, I am a sneaker reseller and collector and I would not be able to do anything without this app, it works 100% of the time and is super reliable",2025-01-01T09:14:31-07:00,
app_store,1531627344,es,LegitApp Authentication,Suso8991,5,Lo mejor,100% confiable,2024-10-30T11:31:41-07:00,
app_store,1531627344,es,LegitApp Authentication,jhfdsz,5,La mejor aplicación,Todo perfecto funciona a la perfección,2024-10-10T20:22:00-07:00,
app_store,1531627344,es,LegitApp Authentication,bullmaz,5,Buena,Buena app para hacer legit check,2023-05-13T14:08:22-07:00,
app_store,1531627344,es,LegitApp Authentication,Conemrad,5,Esta genial,"Por solo 3$ en un par de minutos sabes si algo es Legit, te quitas de dudas y te ahorras problemas",2022-10-05T10:41:33-07:00,
app_store,1531627344,es,LegitApp Authentication,Richard17310,5,Ideal para sacarte de dudas,Rapido y economico. Ideal por si compras por vinted.,2022-06-11T06:41:53-07:00,
app_store,1531627344,es,LegitApp Authentication,Yflodnag,5,Jordan 3 Black Cement,Comprobación rápida y muy satisfecho por el resultado. Tenía dudas por el tema de esas numeraciones de talla y modelo que vienen bajo la plantilla en este modelo por eso quería comprobarlo. Me gustaría que la aplicación estuviese en español porque mi inglés no es muy fluido. Muchas gracias chicos!!!,2022-03-01T16:52:01-07:00,
app_store,1531627344,es,LegitApp Authentication,Heiejdjd,5,Buena app,Una aplicación confiable para hacer legit check de tus zapatillas.,2021-09-09T08:13:03-07:00,
app_store,1531627344,es,LegitApp Authentication,TheFranini,5,Top app!,Funciona perfectamente!,2021-03-26T01:03:15-07:00,
app_store,1531627344,es,LegitApp Authentication,jorgecl79,5,Super simple and easy to use,This might be one of the best and most helpful apps out there for sneaker legit checking,2021-03-26T00:11:32-07:00,
app_store,1531627344,es,LegitApp Authentication,Jdpost,4,It does work,"A great need in the sneaker community, appreciated.",2021-03-25T23:42:07-07:00,
app_store,1531627344,es,LegitApp Authentication,Maarkor,1,Nike travis scott,Compradas en snkrs y salen replica😂 no sirve,2024-05-05T07:27:58-07:00,
app_store,1531627344,es,LegitApp Authentication,hx.zmx,1,Es de pago,Es de pago,2023-11-22T05:59:33-07:00,
app_store,1517142918,us,Legitmark,dariop90,5,great authentication,5 stars,2024-12-02T18:56:29-07:00,
app_store,1517142918,us,Legitmark,Ari9191,5,⭐️⭐️⭐️⭐️⭐️ Customer Service & Reliability,"I am a luxury bag reseller and Legitmark is a newer authentication partner with TikTok, in which I sell through live streaming on TT Shop. Within the very first day (in my experience the very first hour of signing up for Legitmark!) I was able to speak directly with the CEO, Jacob. He has been absolutely amazing to work with. His friendliness, quick response time, and customer service has been super surprising and a breath of fresh air! 

The quickness and reliability of the authentication service itself has made the process so much easier. I previously used a different authentication provider and I will never go back after using Legitmark. A response for the certificate is usually received within 60 minutes. A very seamless process! 

Highly recommend if you are looking for a fast, reliable, and efficient authentication service in which the CEO is hands on and easily accessible for any questions/concerns you may have!",2024-12-02T15:58:37-07:00,
app_store,1517142918,us,Legitmark,Gina. P,5,Great!,Great app,2024-11-13T05:14:19-07:00,
app_store,1517142918,us,Legitmark,moinulmoin,5,Quick and Accurate Sneaker Authentication,Super easy to use. Fast photo uploads and reliable results from experts. Highly recommended!,2024-10-09T01:04:47-07:00,
app_store,1517142918,us,Legitmark,Classic Chanel Lover,5,The ONLY place I trust for my luxury items,"Pleasantly surprised to see that Legitmark is offering Auth service for my luxury items, they have been great with my sneakers and now I can get all my bags and clothes reviewed by real experts. Love that each order comes with a certificate!!",2024-10-08T15:56:48-07:00,
app_store,1517142918,us,Legitmark,Doni B8,5,TRAVS CAME OUT FUFU,"Had a wierd feeling on these Travis Scott Air Jordan 1 Low’s - Mocha so to get to the bottom of it I downloaded this app to see if they were legit or not. Even though they didn’t come back legit, I’m impressed that they broke down why they weren’t, and pleased with the turn around time.",2024-09-23T03:33:55-07:00,
app_store,1517142918,us,Legitmark,Shamkitty,5,Great Legit Check App,Seamless app to get you the added mental security of owning legit items!,2024-06-20T07:20:19-07:00,
app_store,1517142918,us,Legitmark,Ugene_23,5,Great App,Legitmark is great. They do a very thorough legit verification and the best part they respond to all your questions!,2024-06-18T14:22:37-07:00,
app_store,1517142918,us,Legitmark,Q. Waller,5,My Fav!,"My go to app for sneaker authentication! I love the app because not do the authenticators have fair prices, but they give speedy results with reason and explanation!!",2024-06-16T21:52:40-07:00,
app_store,1517142918,us,Legitmark,Stevocsx,5,Great service will use again,Only $10 to make sure we don’t get scammed is a steal!!!,2024-06-10T06:18:42-07:00,
app_store,1517142918,us,Legitmark,clevlandcavs,5,Good service,"It’s important to forget how valuable good customer service is. 5/5 for service, speed, and value. Will be going back to Legitmark again on my next pair!",2024-06-09T20:01:07-07:00,
app_store,1517142918,us,Legitmark,Olavkicks,5,Great app really recommend,I love this app it helped a lot i hope a lot of y’all new resellers and all buyers get this app to verify your shoes🙏🏻🔥fire app🔥,2024-05-04T21:32:57-07:00,
app_store,1517142918,us,Legitmark,PhilBlaz,5,Legit to Use Legitmark,Great app and a great team of folks over there. They are precise and accurate on spotting knockoffs. I got a pair of Jordan 1’s on line I was suspect about and to get some reassurance they came thru with great customer support and service with the answer needed. Awesome job Legitmark.,2023-10-15T11:46:54-07:00,
app_store,1517142918,us,Legitmark,DINOGRIND,5,Best customer service in the industry,"I have verified quite a few shoes with Legitmark and really enjoy using the service. They have, without question, the best customer support around. They are attentive and quick to respond any time I have questions. Thanks for being awesome Mitch!",2022-11-14T14:44:09-07:00,
app_store,1517142918,us,Legitmark,MillzB64,5,Amazing Company,I tried many apps and not one came close to this app. Amazing company excellent customer service. The reply time was amazing… it’s the only company that I will use,2022-11-08T06:25:44-07:00,
app_store,1517142918,us,Legitmark,RamsGramps,5,Will use again…,Good attention to detail.,2022-08-30T18:17:55-07:00,
app_store,1517142918,us,Legitmark,Tallist83,5,Purple Dunks,I got purple that I received from Stock X and they were prompt in authenticating it by two expert and their feedback was given. Thanks i can now wear them with confidence that they’re legit kicks.,2022-08-23T22:13:46-07:00,
app_store,1517142918,us,Legitmark,lcisneros930,5,Legit Yerr,Legit,2022-08-23T20:46:13-07:00,
app_store,1517142918,us,Legitmark,Naldo1212,5,Super Legit!,"I think this is a super legit app. They have two members take a look at the shoe/sneaker to make sure there different perspectives. I wish it was a bit quicker and also a bit less expensive. Another thing is as well would be that for the app to allow us to upload pictures in our gallery or saved pictures because we don’t always have the shoe in hand just so we can legit check before we buy, but overall great all and its heading in the right direction.

Thank you
Rey",2022-08-23T18:18:24-07:00,
app_store,1517142918,us,Legitmark,Yasssssssssssssssssssomghhhh,5,great app,"i received results quicker than i expected and i love how the app is simply set up. they also give reasons for why it’s authentic/fake, which is really cool.",2022-08-23T18:09:34-07:00,
app_store,1517142918,us,Legitmark,velarthedon,5,Great Shoe Authenticator app,I sent them pics of my shoes and they authenticated them within 24hrs. I’d recommend this app if you buying from 3rd party sellers other than GOAT and other reputable sellers.,2022-06-25T07:26:57-07:00,
app_store,1517142918,us,Legitmark,rlpolo22,5,My Go-To for Authenticity,Legitmark helps me out with my shoe buying/selling business. They are the go-to’s for authentication on all my sneakers. Thanks!,2022-05-04T12:02:57-07:00,
app_store,1517142918,us,Legitmark,romeo.ny83,5,Legitmark,Muy rápido y fácil. La verdad pude verificar todo muy rápido.,2022-04-30T11:03:45-07:00,
app_store,1517142918,us,Legitmark,LonnyBreaux,5,Legit,I wanted to confirm a purchase I made through stock x was legit. The verification took & hours. They require multiple pictures from different angles including the insoles and tags.,2022-04-29T18:18:00-07:00,
app_store,1517142918,us,Legitmark,irollsevens,5,Best legit app there is,Might cost a bit more but it’s worth it!,2022-04-29T14:08:44-07:00,
app_store,1517142918,us,Legitmark,funoht,5,legit,check my shoes,2022-04-29T13:39:26-07:00,
app_store,1517142918,us,Legitmark,Fo real nupe,5,Very transparent and efficient small Business,"To all my sneakerheads out there. Don’t Get Duped. If you do, reach out to LegitMark. I purchased a pair of Fake replicas. I needed a third-party authenticator to verify that the sneakers were Fake. LegitMark came to the rescue. The process was very smooth, and I can genuinely say it was very efficient. Thank you again.",2022-04-29T13:10:53-07:00,
app_store,1517142918,us,Legitmark,Locobrown805,5,Easy to use app,"This is my second(and favorite) legit checking app, it was super easy to use and response was quick for all the shoes I’ve checked!",2022-04-29T12:41:53-07:00,
app_store,1517142918,us,Legitmark,creeperTRJ,5,"Great App, super helpful",Legitmark is a team of professionals who authenticate sneakers. I have been in the industry for almost 8 years now and they have been the most reliable authentication source. I would recommend.,2022-04-29T12:33:12-07:00,
app_store,1517142918,us,Legitmark,Mar2rey,5,"Great app, very quick.",Great app! Very quick responses. Helped me with reselling some of my collection.,2022-04-29T12:23:17-07:00,
app_store,1517142918,us,Legitmark,benji1928$,5,Best legit checking app in the world right now!,I needed a quick legit check when buying some AMM 3s and during the meetup i submitted pictures to the app. And within 20 minutes i got the notification that they were authentic and i completed the meetup. I recommend the app to anyone that need a quick verification because its also very affordable!,2022-04-29T12:21:36-07:00,
app_store,1517142918,us,Legitmark,MaLonBa50,5,"Took a while, but accurate",The review took a while but it was worth it. The information was accurate and I appreciate having the certificate. Finding a shoe can be a challenge sometimes but the service does not lack.,2022-04-29T12:18:34-07:00,
app_store,1517142918,us,Legitmark,22elmo23,5,Legitmark rating,Legit checks are too expensive,2022-02-23T19:50:55-07:00,
app_store,1517142918,us,Legitmark,tyler perry head,5,Hi,GG,2022-02-23T13:53:36-07:00,
app_store,1517142918,us,Legitmark,you will mot reger this,5,Great sneaker authentication application!,"Really enjoy this app for authenticating sneaker, use it all the time to get the details on my kicks. 10/10 recommend :)",2022-02-23T13:26:49-07:00,
app_store,1517142918,us,Legitmark,DaiJoe,5,5 stars,Great app for legit checking your sneakers!,2022-02-18T11:16:44-07:00,
app_store,1517142918,us,Legitmark,Xhdjdjdjjs,5,Dependable,"Really like how honest the authenticators are with the shoes , very detailed",2022-02-17T08:28:56-07:00,
app_store,1517142918,us,Legitmark,brennanthies,5,Very good,They have good explanations to why there fake or authentic and they are usually very fast.,2022-02-16T19:38:35-07:00,
app_store,1517142918,us,Legitmark,MoneySignKen,5,Fantastic,"I love this app, it helps me check to see if any of my sneakers that I bought online without an authenticity process are authentic. I recommend this to any sneaker head needing to double check their sneakers!",2022-02-14T22:47:44-07:00,
app_store,1517142918,us,Legitmark,jdhdbebhxdx,5,Greatest app ever,Helps me buy and trade shoes with other people is very easy to use,2022-02-14T18:35:08-07:00,
app_store,1517142918,us,Legitmark,monkeyman919,5,Highly recommend!,"Awesome app, very professional, quick response, love the double verification!",2022-02-14T17:43:23-07:00,
app_store,1517142918,us,Legitmark,FLA187,5,Great service,Fast and reliable,2022-02-14T16:01:42-07:00,
app_store,1517142918,us,Legitmark,kevaveli0825,5,Good service but…,The service was pretty good but not as fast as I hoped. I paid for faster service and took a little longer than expected but was overall pleased,2022-02-14T15:54:31-07:00,
app_store,1517142918,us,Legitmark,misscristeale,5,Quick authentications!,"I love that I can get my sneakers authenticated within 12-15 hrs! Whenever I buy sneakers off of OfferUp, I’m stressing over authenticity, & I guarantee you, you’ll get your mind out at ease fairly quickly when it comes to this app! Such a dope app for sneaker heads like myself!",2022-02-14T15:07:32-07:00,
app_store,1517142918,us,Legitmark,jeff goldmen,5,Great app,Best legit check app I’ve used in a long time. The app is simple to use with detail oriented authenticators who actually take the time to inspect your shoes from the stitching to the fine print on the tags. I’d recommend this app to anyone.,2022-02-14T15:01:11-07:00,
app_store,1517142918,us,Legitmark,Jbuckets2k,5,Reliable,They are very reliable when it comes to checking sneakers,2022-02-14T14:56:16-07:00,
app_store,1517142918,us,Legitmark,Airmax1lover,5,Authentic legit check,Very reliable and good customer service. Definitely recommended for others,2022-02-14T14:50:34-07:00,
app_store,1517142918,us,Legitmark,Aka Invisible,5,very good and reliable !,much better than competitors,2022-02-14T14:42:53-07:00,
app_store,1517142918,us,Legitmark,big Itachi,5,Super reliable,"It took less than 3 hours for them to check if my Jordan 4s were authentic and I found out they were real,I had two authenticators give me details on why my shoes are real.I think this is the best app for legit checking and check check is garbage.😂",2022-02-09T14:19:30-07:00,
app_store,1517142918,us,Legitmark,dwquavion tiktok,5,Best customer service,"I’ve seriously never met a more humble, friendly business owner. He takes care of all of his customer support and gets back to you right away! He took time out of his busy day to talk to me 1 to 1 and even offered his email. And don’t get me started on the app. The layout and design is flawless and he made it all himself. From what I understand Mr. Jacob is coming from a humble beginning as a small business owner, and I could not be more impressed and grateful for the service that they provide. I would recommend this to anyone, this makes me feel great full.",2021-04-10T18:35:23-07:00,
app_store,1517142918,us,Legitmark,Isaac5150,5,Saved Me!,This app gave me the confidence I needed to deem a pair of shoes I suspected to be fake as actual fakes. They do a great job and the process is very simple. App is friendly to use. Anyone who is buying expensive shoes should spend the extra 20$ for the peace of mind that their pair is real.,2021-04-08T06:25:50-07:00,
app_store,1517142918,us,Legitmark,alexgoods,5,Great Experience,Intuitive App design. Had a great experience onboarding with the product and authenticating my shoes!,2021-01-19T11:02:13-07:00,
app_store,1517142918,us,Legitmark,johnnickle,5,Great app!,This app is helpful and great in many ways and the creators and great! Great customer service and are good people in general! I recommend getting this app and checking it out!!!,2020-12-15T21:18:05-07:00,
app_store,1517142918,us,Legitmark,Gabestrr,5,Wow they saved me !,Was going to spend over 3k on some fragments and they where able to legit check them before I spent my money! Good thing I did not take this L ....phew,2020-10-27T22:18:24-07:00,
app_store,1517142918,us,Legitmark,kmartskicks,5,Great for Authenticating,This app is perfect if you’re unsure writhed or not your shoes are real or fake. Be sure to use them for all of your legit check needs !,2020-09-03T06:59:43-07:00,
app_store,1517142918,us,Legitmark,TrumbullJohnDeere,5,Super app!,Tried the other guys but these guys really got it together.  Authentication is reliable and quick!,2020-08-11T23:11:32-07:00,
app_store,1517142918,us,Legitmark,couplestar,5,Great app,"I used Legitmark and they gave me a lot of detail about my sneakers, some things I knew.. but others I honestly would’ve missed. Thanks!",2020-08-04T20:33:41-07:00,
app_store,1517142918,us,Legitmark,SESH HOLLOW WATERHWATERBOYZ,5,AMAZING CUSTOMER SERVICE,Ended up having my yeezys  authenticated by a friend they were very understanding and gave me my refund for my legit check I will 100% be back to use them again,2020-08-04T20:06:54-07:00,
app_store,1517142918,us,Legitmark,Rick (EXTREME ONE PIECE FAN),5,MY GO TO FOR SNEAKERS!,"Really love the design layout and ease of use Legitmark provides. Needed this forever and never even knew. 
A must have for all sneaker heads😎👍",2020-08-04T18:06:05-07:00,
app_store,1517142918,us,Legitmark,Zekesneaks,5,Best app ever,I’ve been scammed many times trying to buy authenticate sneakers but I was able to confirm what I was buying was fake. I saved hundreds of dollars otherwise I would have lost. Recommend everyone to use this app,2020-08-04T10:39:42-07:00,
app_store,1517142918,us,Legitmark,Arman Sachdev,5,Worth the Wait,I used other apps and was pretty skepitcal about the low cost and quick feedback… Legitmark is for sure worth the wait because they give you a tag and feedback from a couple authenticators,2020-08-04T09:26:13-07:00,
app_store,1517142918,us,Legitmark,Michael_6721,5,Best one I’ve found,By far the best authentication app I’ve used. They seem the most credible out of all the apps and the service was on point. Using them for all my sneakers now.,2020-07-01T19:51:01-07:00,
app_store,1517142918,us,Legitmark,lebronjamesns,4,lit,Helped me spot my dookie fakes,2024-09-24T16:40:12-07:00,
app_store,1517142918,us,Legitmark,Matos66,4,Good legit check,The apps works they did a good job,2024-05-28T20:48:21-07:00,
app_store,1517142918,us,Legitmark,JayMoney714,4,Jordan 4,"Got a pair of Jordan 4’s legit check 
It was fairly easy an straight forward the result times are always farily quick",2022-04-29T12:20:21-07:00,
app_store,1517142918,us,Legitmark,RellB.,4,Fat respondents,"Good service, They reached out and added a pair I needed Check that wasn’t available initially, to their app in minutes!",2020-08-03T18:31:59-07:00,
